family	symbol	arguments	kind	raw_value	numeric_value_decimal	source_line
C	RTL8367C_PORT2_MISC_CFG_FLOWCTRL_INDEP_OFFSET		OFFSET_SHIFT	13	13	351
C	RTL8367C_PORT2_MISC_CFG_FLOWCTRL_INDEP_MASK		MASK	0x2000	8192	352
C	RTL8367C_PORT2_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	353
C	RTL8367C_PORT2_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	354
C	RTL8367C_PORT2_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	355
C	RTL8367C_PORT2_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	356
C	RTL8367C_PORT2_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	357
C	RTL8367C_PORT2_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	358
C	RTL8367C_PORT2_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	359
C	RTL8367C_PORT2_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	360
C	RTL8367C_PORT2_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	361
C	RTL8367C_PORT2_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	362
C	RTL8367C_PORT2_MISC_CFG_PKTGEN_TX_FIRST_OFFSET		OFFSET_SHIFT	7	7	363
C	RTL8367C_PORT2_MISC_CFG_PKTGEN_TX_FIRST_MASK		MASK	0x80	128	364
C	RTL8367C_PORT2_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	365
C	RTL8367C_PORT2_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	366
C	RTL8367C_PORT2_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	367
C	RTL8367C_PORT2_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	368
C	RTL8367C_PORT2_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	369
C	RTL8367C_PORT2_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	370
C	RTL8367C_REG_INGRESSBW_PORT2_RATE_CTRL0		REGISTER	0x004f	79	372
C	RTL8367C_REG_INGRESSBW_PORT2_RATE_CTRL1		REGISTER	0x0050	80	374
C	RTL8367C_INGRESSBW_PORT2_RATE_CTRL1_DUMMY_OFFSET		OFFSET_SHIFT	3	3	375
C	RTL8367C_INGRESSBW_PORT2_RATE_CTRL1_DUMMY_MASK		MASK	0xFFF8	65528	376
C	RTL8367C_INGRESSBW_PORT2_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	377
C	RTL8367C_INGRESSBW_PORT2_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	378
C	RTL8367C_REG_PORT2_FORCE_RATE0		REGISTER	0x0051	81	380
C	RTL8367C_REG_PORT2_FORCE_RATE1		REGISTER	0x0052	82	382
C	RTL8367C_REG_PORT2_CURENT_RATE0		REGISTER	0x0053	83	384
C	RTL8367C_REG_PORT2_CURENT_RATE1		REGISTER	0x0054	84	386
C	RTL8367C_REG_PORT2_PAGE_COUNTER		REGISTER	0x0055	85	388
C	RTL8367C_PORT2_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	389
C	RTL8367C_PORT2_PAGE_COUNTER_MASK		MASK	0x7F	127	390
C	RTL8367C_REG_PAGEMETER_PORT2_CTRL0		REGISTER	0x0056	86	392
C	RTL8367C_REG_PAGEMETER_PORT2_CTRL1		REGISTER	0x0057	87	394
C	RTL8367C_REG_PORT2_EEECFG		REGISTER	0x0058	88	396
C	RTL8367C_PORT2_EEECFG_EEEP_ENABLE_TX_OFFSET		OFFSET_SHIFT	14	14	397
C	RTL8367C_PORT2_EEECFG_EEEP_ENABLE_TX_MASK		MASK	0x4000	16384	398
C	RTL8367C_PORT2_EEECFG_EEEP_ENABLE_RX_OFFSET		OFFSET_SHIFT	13	13	399
C	RTL8367C_PORT2_EEECFG_EEEP_ENABLE_RX_MASK		MASK	0x2000	8192	400
C	RTL8367C_PORT2_EEECFG_EEE_FORCE_OFFSET		OFFSET_SHIFT	12	12	401
C	RTL8367C_PORT2_EEECFG_EEE_FORCE_MASK		MASK	0x1000	4096	402
C	RTL8367C_PORT2_EEECFG_EEE_100M_OFFSET		OFFSET_SHIFT	11	11	403
C	RTL8367C_PORT2_EEECFG_EEE_100M_MASK		MASK	0x800	2048	404
C	RTL8367C_PORT2_EEECFG_EEE_GIGA_500M_OFFSET		OFFSET_SHIFT	10	10	405
C	RTL8367C_PORT2_EEECFG_EEE_GIGA_500M_MASK		MASK	0x400	1024	406
C	RTL8367C_PORT2_EEECFG_EEE_TX_OFFSET		OFFSET_SHIFT	9	9	407
C	RTL8367C_PORT2_EEECFG_EEE_TX_MASK		MASK	0x200	512	408
C	RTL8367C_PORT2_EEECFG_EEE_RX_OFFSET		OFFSET_SHIFT	8	8	409
C	RTL8367C_PORT2_EEECFG_EEE_RX_MASK		MASK	0x100	256	410
C	RTL8367C_PORT2_EEECFG_EEE_DSP_RX_OFFSET		OFFSET_SHIFT	6	6	411
C	RTL8367C_PORT2_EEECFG_EEE_DSP_RX_MASK		MASK	0x40	64	412
C	RTL8367C_PORT2_EEECFG_EEE_LPI_OFFSET		OFFSET_SHIFT	5	5	413
C	RTL8367C_PORT2_EEECFG_EEE_LPI_MASK		MASK	0x20	32	414
C	RTL8367C_PORT2_EEECFG_EEE_TX_LPI_OFFSET		OFFSET_SHIFT	4	4	415
C	RTL8367C_PORT2_EEECFG_EEE_TX_LPI_MASK		MASK	0x10	16	416
C	RTL8367C_PORT2_EEECFG_EEE_RX_LPI_OFFSET		OFFSET_SHIFT	3	3	417
C	RTL8367C_PORT2_EEECFG_EEE_RX_LPI_MASK		MASK	0x8	8	418
C	RTL8367C_PORT2_EEECFG_EEE_PAUSE_INDICATOR_OFFSET		OFFSET_SHIFT	2	2	419
C	RTL8367C_PORT2_EEECFG_EEE_PAUSE_INDICATOR_MASK		MASK	0x4	4	420
C	RTL8367C_PORT2_EEECFG_EEE_WAKE_REQ_OFFSET		OFFSET_SHIFT	1	1	421
C	RTL8367C_PORT2_EEECFG_EEE_WAKE_REQ_MASK		MASK	0x2	2	422
C	RTL8367C_PORT2_EEECFG_EEE_SLEEP_REQ_OFFSET		OFFSET_SHIFT	0	0	423
C	RTL8367C_PORT2_EEECFG_EEE_SLEEP_REQ_MASK		MASK	0x1	1	424
C	RTL8367C_REG_PORT2_EEETXMTR		REGISTER	0x0059	89	426
C	RTL8367C_REG_PORT2_EEERXMTR		REGISTER	0x005a	90	428
C	RTL8367C_REG_PORT2_EEEPTXMTR		REGISTER	0x005b	91	430
C	RTL8367C_REG_PORT2_EEEPRXMTR		REGISTER	0x005c	92	432
C	RTL8367C_REG_PTP_PORT2_CFG1		REGISTER	0x005e	94	434
C	RTL8367C_PTP_PORT2_CFG1_OFFSET		OFFSET_SHIFT	7	7	435
C	RTL8367C_PTP_PORT2_CFG1_MASK		MASK	0xFF	255	436
C	RTL8367C_REG_P2_MSIC1		REGISTER	0x005f	95	438
C	RTL8367C_P2_MSIC1_OFFSET		OFFSET_SHIFT	0	0	439
C	RTL8367C_P2_MSIC1_MASK		MASK	0x1	1	440
C	RTL8367C_REG_PORT3_CGST_HALF_CFG		REGISTER	0x0060	96	442
C	RTL8367C_PORT3_CGST_HALF_CFG_CONGESTION_TIME_OFFSET		OFFSET_SHIFT	4	4	443
C	RTL8367C_PORT3_CGST_HALF_CFG_CONGESTION_TIME_MASK		MASK	0xF0	240	444
C	RTL8367C_PORT3_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	445
C	RTL8367C_PORT3_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	446
C	RTL8367C_REG_PKTGEN_PORT3_CTRL		REGISTER	0x0061	97	448
C	RTL8367C_PKTGEN_PORT3_CTRL_STATUS_OFFSET		OFFSET_SHIFT	15	15	449
C	RTL8367C_PKTGEN_PORT3_CTRL_STATUS_MASK		MASK	0x8000	32768	450
C	RTL8367C_PKTGEN_PORT3_CTRL_PKTGEN_STS_OFFSET		OFFSET_SHIFT	13	13	451
C	RTL8367C_PKTGEN_PORT3_CTRL_PKTGEN_STS_MASK		MASK	0x2000	8192	452
C	RTL8367C_PKTGEN_PORT3_CTRL_CRC_NO_ERROR_OFFSET		OFFSET_SHIFT	4	4	453
C	RTL8367C_PKTGEN_PORT3_CTRL_CRC_NO_ERROR_MASK		MASK	0x10	16	454
C	RTL8367C_PKTGEN_PORT3_CTRL_CMD_START_OFFSET		OFFSET_SHIFT	0	0	455
C	RTL8367C_PKTGEN_PORT3_CTRL_CMD_START_MASK		MASK	0x1	1	456
C	RTL8367C_REG_TX_ERR_CNT_PORT3		REGISTER	0x0062	98	458
C	RTL8367C_TX_ERR_CNT_PORT3_OFFSET		OFFSET_SHIFT	0	0	459
C	RTL8367C_TX_ERR_CNT_PORT3_MASK		MASK	0x7	7	460
C	RTL8367C_REG_PKTGEN_PORT3_DA0		REGISTER	0x0063	99	462
C	RTL8367C_REG_PKTGEN_PORT3_DA1		REGISTER	0x0064	100	464
C	RTL8367C_REG_PKTGEN_PORT3_DA2		REGISTER	0x0065	101	466
C	RTL8367C_REG_PKTGEN_PORT3_SA0		REGISTER	0x0066	102	468
C	RTL8367C_REG_PKTGEN_PORT3_SA1		REGISTER	0x0067	103	470
C	RTL8367C_REG_PKTGEN_PORT3_SA2		REGISTER	0x0068	104	472
C	RTL8367C_REG_PKTGEN_PORT3_COUNTER0		REGISTER	0x0069	105	474
C	RTL8367C_REG_PKTGEN_PORT3_COUNTER1		REGISTER	0x006a	106	476
C	RTL8367C_PKTGEN_PORT3_COUNTER1_OFFSET		OFFSET_SHIFT	0	0	477
C	RTL8367C_PKTGEN_PORT3_COUNTER1_MASK		MASK	0xFF	255	478
C	RTL8367C_REG_PKTGEN_PORT3_TX_LENGTH		REGISTER	0x006b	107	480
C	RTL8367C_PKTGEN_PORT3_TX_LENGTH_OFFSET		OFFSET_SHIFT	0	0	481
C	RTL8367C_PKTGEN_PORT3_TX_LENGTH_MASK		MASK	0x3FFF	16383	482
C	RTL8367C_REG_PKTGEN_PORT3_TIMER		REGISTER	0x006d	109	484
C	RTL8367C_PKTGEN_PORT3_TIMER_TIMER_OFFSET		OFFSET_SHIFT	4	4	485
C	RTL8367C_PKTGEN_PORT3_TIMER_TIMER_MASK		MASK	0xF0	240	486
C	RTL8367C_PKTGEN_PORT3_TIMER_RX_DMA_ERR_FLAG_OFFSET		OFFSET_SHIFT	3	3	487
C	RTL8367C_PKTGEN_PORT3_TIMER_RX_DMA_ERR_FLAG_MASK		MASK	0x8	8	488
C	RTL8367C_REG_PORT3_MISC_CFG		REGISTER	0x006e	110	490
C	RTL8367C_PORT3_MISC_CFG_SMALL_TAG_IPG_OFFSET		OFFSET_SHIFT	15	15	491
C	RTL8367C_PORT3_MISC_CFG_SMALL_TAG_IPG_MASK		MASK	0x8000	32768	492
C	RTL8367C_PORT3_MISC_CFG_TX_ITFSP_MODE_OFFSET		OFFSET_SHIFT	14	14	493
C	RTL8367C_PORT3_MISC_CFG_TX_ITFSP_MODE_MASK		MASK	0x4000	16384	494
C	RTL8367C_PORT3_MISC_CFG_FLOWCTRL_INDEP_OFFSET		OFFSET_SHIFT	13	13	495
C	RTL8367C_PORT3_MISC_CFG_FLOWCTRL_INDEP_MASK		MASK	0x2000	8192	496
C	RTL8367C_PORT3_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	497
C	RTL8367C_PORT3_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	498
C	RTL8367C_PORT3_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	499
C	RTL8367C_PORT3_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	500
C	RTL8367C_PORT3_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	501
C	RTL8367C_PORT3_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	502
C	RTL8367C_PORT3_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	503
C	RTL8367C_PORT3_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	504
C	RTL8367C_PORT3_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	505
C	RTL8367C_PORT3_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	506
C	RTL8367C_PORT3_MISC_CFG_PKTGEN_TX_FIRST_OFFSET		OFFSET_SHIFT	7	7	507
C	RTL8367C_PORT3_MISC_CFG_PKTGEN_TX_FIRST_MASK		MASK	0x80	128	508
C	RTL8367C_PORT3_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	509
C	RTL8367C_PORT3_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	510
C	RTL8367C_PORT3_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	511
C	RTL8367C_PORT3_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	512
C	RTL8367C_PORT3_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	513
C	RTL8367C_PORT3_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	514
C	RTL8367C_REG_INGRESSBW_PORT3_RATE_CTRL0		REGISTER	0x006f	111	516
C	RTL8367C_REG_INGRESSBW_PORT3_RATE_CTRL1		REGISTER	0x0070	112	518
C	RTL8367C_INGRESSBW_PORT3_RATE_CTRL1_DUMMY_OFFSET		OFFSET_SHIFT	3	3	519
C	RTL8367C_INGRESSBW_PORT3_RATE_CTRL1_DUMMY_MASK		MASK	0xFFF8	65528	520
C	RTL8367C_INGRESSBW_PORT3_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	521
C	RTL8367C_INGRESSBW_PORT3_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	522
C	RTL8367C_REG_PORT3_FORCE_RATE0		REGISTER	0x0071	113	524
C	RTL8367C_REG_PORT3_FORCE_RATE1		REGISTER	0x0072	114	526
C	RTL8367C_REG_PORT3_CURENT_RATE0		REGISTER	0x0073	115	528
C	RTL8367C_REG_PORT3_CURENT_RATE1		REGISTER	0x0074	116	530
C	RTL8367C_REG_PORT3_PAGE_COUNTER		REGISTER	0x0075	117	532
C	RTL8367C_PORT3_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	533
C	RTL8367C_PORT3_PAGE_COUNTER_MASK		MASK	0x7F	127	534
C	RTL8367C_REG_PAGEMETER_PORT3_CTRL0		REGISTER	0x0076	118	536
C	RTL8367C_REG_PAGEMETER_PORT3_CTRL1		REGISTER	0x0077	119	538
C	RTL8367C_REG_PORT3_EEECFG		REGISTER	0x0078	120	540
C	RTL8367C_PORT3_EEECFG_EEEP_ENABLE_TX_OFFSET		OFFSET_SHIFT	14	14	541
C	RTL8367C_PORT3_EEECFG_EEEP_ENABLE_TX_MASK		MASK	0x4000	16384	542
C	RTL8367C_PORT3_EEECFG_EEEP_ENABLE_RX_OFFSET		OFFSET_SHIFT	13	13	543
C	RTL8367C_PORT3_EEECFG_EEEP_ENABLE_RX_MASK		MASK	0x2000	8192	544
C	RTL8367C_PORT3_EEECFG_EEE_FORCE_OFFSET		OFFSET_SHIFT	12	12	545
C	RTL8367C_PORT3_EEECFG_EEE_FORCE_MASK		MASK	0x1000	4096	546
C	RTL8367C_PORT3_EEECFG_EEE_100M_OFFSET		OFFSET_SHIFT	11	11	547
C	RTL8367C_PORT3_EEECFG_EEE_100M_MASK		MASK	0x800	2048	548
C	RTL8367C_PORT3_EEECFG_EEE_GIGA_500M_OFFSET		OFFSET_SHIFT	10	10	549
C	RTL8367C_PORT3_EEECFG_EEE_GIGA_500M_MASK		MASK	0x400	1024	550
C	RTL8367C_PORT3_EEECFG_EEE_TX_OFFSET		OFFSET_SHIFT	9	9	551
C	RTL8367C_PORT3_EEECFG_EEE_TX_MASK		MASK	0x200	512	552
C	RTL8367C_PORT3_EEECFG_EEE_RX_OFFSET		OFFSET_SHIFT	8	8	553
C	RTL8367C_PORT3_EEECFG_EEE_RX_MASK		MASK	0x100	256	554
C	RTL8367C_PORT3_EEECFG_EEE_DSP_RX_OFFSET		OFFSET_SHIFT	6	6	555
C	RTL8367C_PORT3_EEECFG_EEE_DSP_RX_MASK		MASK	0x40	64	556
C	RTL8367C_PORT3_EEECFG_EEE_LPI_OFFSET		OFFSET_SHIFT	5	5	557
C	RTL8367C_PORT3_EEECFG_EEE_LPI_MASK		MASK	0x20	32	558
C	RTL8367C_PORT3_EEECFG_EEE_TX_LPI_OFFSET		OFFSET_SHIFT	4	4	559
C	RTL8367C_PORT3_EEECFG_EEE_TX_LPI_MASK		MASK	0x10	16	560
C	RTL8367C_PORT3_EEECFG_EEE_RX_LPI_OFFSET		OFFSET_SHIFT	3	3	561
C	RTL8367C_PORT3_EEECFG_EEE_RX_LPI_MASK		MASK	0x8	8	562
C	RTL8367C_PORT3_EEECFG_EEE_PAUSE_INDICATOR_OFFSET		OFFSET_SHIFT	2	2	563
C	RTL8367C_PORT3_EEECFG_EEE_PAUSE_INDICATOR_MASK		MASK	0x4	4	564
C	RTL8367C_PORT3_EEECFG_EEE_WAKE_REQ_OFFSET		OFFSET_SHIFT	1	1	565
C	RTL8367C_PORT3_EEECFG_EEE_WAKE_REQ_MASK		MASK	0x2	2	566
C	RTL8367C_PORT3_EEECFG_EEE_SLEEP_REQ_OFFSET		OFFSET_SHIFT	0	0	567
C	RTL8367C_PORT3_EEECFG_EEE_SLEEP_REQ_MASK		MASK	0x1	1	568
C	RTL8367C_REG_PORT3_EEETXMTR		REGISTER	0x0079	121	570
C	RTL8367C_REG_PORT3_EEERXMTR		REGISTER	0x007a	122	572
C	RTL8367C_REG_PORT3_EEEPTXMTR		REGISTER	0x007b	123	574
C	RTL8367C_REG_PORT3_EEEPRXMTR		REGISTER	0x007c	124	576
C	RTL8367C_REG_PTP_PORT3_CFG1		REGISTER	0x007e	126	578
C	RTL8367C_PTP_PORT3_CFG1_OFFSET		OFFSET_SHIFT	7	7	579
C	RTL8367C_PTP_PORT3_CFG1_MASK		MASK	0xFF	255	580
C	RTL8367C_REG_P3_MSIC1		REGISTER	0x007f	127	582
C	RTL8367C_P3_MSIC1_OFFSET		OFFSET_SHIFT	0	0	583
C	RTL8367C_P3_MSIC1_MASK		MASK	0x1	1	584
C	RTL8367C_REG_PORT4_CGST_HALF_CFG		REGISTER	0x0080	128	586
C	RTL8367C_PORT4_CGST_HALF_CFG_CONGESTION_TIME_OFFSET		OFFSET_SHIFT	4	4	587
C	RTL8367C_PORT4_CGST_HALF_CFG_CONGESTION_TIME_MASK		MASK	0xF0	240	588
C	RTL8367C_PORT4_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	589
C	RTL8367C_PORT4_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	590
C	RTL8367C_REG_PKTGEN_PORT4_CTRL		REGISTER	0x0081	129	592
C	RTL8367C_PKTGEN_PORT4_CTRL_STATUS_OFFSET		OFFSET_SHIFT	15	15	593
C	RTL8367C_PKTGEN_PORT4_CTRL_STATUS_MASK		MASK	0x8000	32768	594
C	RTL8367C_PKTGEN_PORT4_CTRL_PKTGEN_STS_OFFSET		OFFSET_SHIFT	13	13	595
C	RTL8367C_PKTGEN_PORT4_CTRL_PKTGEN_STS_MASK		MASK	0x2000	8192	596
C	RTL8367C_PKTGEN_PORT4_CTRL_CRC_NO_ERROR_OFFSET		OFFSET_SHIFT	4	4	597
C	RTL8367C_PKTGEN_PORT4_CTRL_CRC_NO_ERROR_MASK		MASK	0x10	16	598
C	RTL8367C_PKTGEN_PORT4_CTRL_CMD_START_OFFSET		OFFSET_SHIFT	0	0	599
C	RTL8367C_PKTGEN_PORT4_CTRL_CMD_START_MASK		MASK	0x1	1	600
C	RTL8367C_REG_TX_ERR_CNT_PORT4		REGISTER	0x0082	130	602
C	RTL8367C_TX_ERR_CNT_PORT4_OFFSET		OFFSET_SHIFT	0	0	603
C	RTL8367C_TX_ERR_CNT_PORT4_MASK		MASK	0x7	7	604
C	RTL8367C_REG_PKTGEN_PORT4_DA0		REGISTER	0x0083	131	606
C	RTL8367C_REG_PKTGEN_PORT4_DA1		REGISTER	0x0084	132	608
C	RTL8367C_REG_PKTGEN_PORT4_DA2		REGISTER	0x0085	133	610
C	RTL8367C_REG_PKTGEN_PORT4_SA0		REGISTER	0x0086	134	612
C	RTL8367C_REG_PKTGEN_PORT4_SA1		REGISTER	0x0087	135	614
C	RTL8367C_REG_PKTGEN_PORT4_SA2		REGISTER	0x0088	136	616
C	RTL8367C_REG_PKTGEN_PORT4_COUNTER0		REGISTER	0x0089	137	618
C	RTL8367C_REG_PKTGEN_PORT4_COUNTER1		REGISTER	0x008a	138	620
C	RTL8367C_PKTGEN_PORT4_COUNTER1_OFFSET		OFFSET_SHIFT	0	0	621
C	RTL8367C_PKTGEN_PORT4_COUNTER1_MASK		MASK	0xFF	255	622
C	RTL8367C_REG_PKTGEN_PORT4_TX_LENGTH		REGISTER	0x008b	139	624
C	RTL8367C_PKTGEN_PORT4_TX_LENGTH_OFFSET		OFFSET_SHIFT	0	0	625
C	RTL8367C_PKTGEN_PORT4_TX_LENGTH_MASK		MASK	0x3FFF	16383	626
C	RTL8367C_REG_PKTGEN_PORT4_TIMER		REGISTER	0x008d	141	628
C	RTL8367C_PKTGEN_PORT4_TIMER_TIMER_OFFSET		OFFSET_SHIFT	4	4	629
C	RTL8367C_PKTGEN_PORT4_TIMER_TIMER_MASK		MASK	0xF0	240	630
C	RTL8367C_PKTGEN_PORT4_TIMER_RX_DMA_ERR_FLAG_OFFSET		OFFSET_SHIFT	3	3	631
C	RTL8367C_PKTGEN_PORT4_TIMER_RX_DMA_ERR_FLAG_MASK		MASK	0x8	8	632
C	RTL8367C_REG_PORT4_MISC_CFG		REGISTER	0x008e	142	634
C	RTL8367C_PORT4_MISC_CFG_SMALL_TAG_IPG_OFFSET		OFFSET_SHIFT	15	15	635
C	RTL8367C_PORT4_MISC_CFG_SMALL_TAG_IPG_MASK		MASK	0x8000	32768	636
C	RTL8367C_PORT4_MISC_CFG_TX_ITFSP_MODE_OFFSET		OFFSET_SHIFT	14	14	637
C	RTL8367C_PORT4_MISC_CFG_TX_ITFSP_MODE_MASK		MASK	0x4000	16384	638
C	RTL8367C_PORT4_MISC_CFG_FLOWCTRL_INDEP_OFFSET		OFFSET_SHIFT	13	13	639
C	RTL8367C_PORT4_MISC_CFG_FLOWCTRL_INDEP_MASK		MASK	0x2000	8192	640
C	RTL8367C_PORT4_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	641
C	RTL8367C_PORT4_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	642
C	RTL8367C_PORT4_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	643
C	RTL8367C_PORT4_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	644
C	RTL8367C_PORT4_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	645
C	RTL8367C_PORT4_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	646
C	RTL8367C_PORT4_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	647
C	RTL8367C_PORT4_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	648
C	RTL8367C_PORT4_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	649
C	RTL8367C_PORT4_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	650
C	RTL8367C_PORT4_MISC_CFG_PKTGEN_TX_FIRST_OFFSET		OFFSET_SHIFT	7	7	651
C	RTL8367C_PORT4_MISC_CFG_PKTGEN_TX_FIRST_MASK		MASK	0x80	128	652
C	RTL8367C_PORT4_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	653
C	RTL8367C_PORT4_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	654
C	RTL8367C_PORT4_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	655
C	RTL8367C_PORT4_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	656
C	RTL8367C_PORT4_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	657
C	RTL8367C_PORT4_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	658
C	RTL8367C_REG_INGRESSBW_PORT4_RATE_CTRL0		REGISTER	0x008f	143	660
C	RTL8367C_REG_INGRESSBW_PORT4_RATE_CTRL1		REGISTER	0x0090	144	662
C	RTL8367C_INGRESSBW_PORT4_RATE_CTRL1_DUMMY_OFFSET		OFFSET_SHIFT	3	3	663
C	RTL8367C_INGRESSBW_PORT4_RATE_CTRL1_DUMMY_MASK		MASK	0xFFF8	65528	664
C	RTL8367C_INGRESSBW_PORT4_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	665
C	RTL8367C_INGRESSBW_PORT4_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	666
C	RTL8367C_REG_PORT4_FORCE_RATE0		REGISTER	0x0091	145	668
C	RTL8367C_REG_PORT4_FORCE_RATE1		REGISTER	0x0092	146	670
C	RTL8367C_REG_PORT4_CURENT_RATE0		REGISTER	0x0093	147	672
C	RTL8367C_REG_PORT4_CURENT_RATE1		REGISTER	0x0094	148	674
C	RTL8367C_REG_PORT4_PAGE_COUNTER		REGISTER	0x0095	149	676
C	RTL8367C_PORT4_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	677
C	RTL8367C_PORT4_PAGE_COUNTER_MASK		MASK	0x7F	127	678
C	RTL8367C_REG_PAGEMETER_PORT4_CTRL0		REGISTER	0x0096	150	680
C	RTL8367C_REG_PAGEMETER_PORT4_CTRL1		REGISTER	0x0097	151	682
C	RTL8367C_REG_PORT4_EEECFG		REGISTER	0x0098	152	684
C	RTL8367C_PORT4_EEECFG_EEEP_ENABLE_TX_OFFSET		OFFSET_SHIFT	14	14	685
C	RTL8367C_PORT4_EEECFG_EEEP_ENABLE_TX_MASK		MASK	0x4000	16384	686
C	RTL8367C_PORT4_EEECFG_EEEP_ENABLE_RX_OFFSET		OFFSET_SHIFT	13	13	687
C	RTL8367C_PORT4_EEECFG_EEEP_ENABLE_RX_MASK		MASK	0x2000	8192	688
C	RTL8367C_PORT4_EEECFG_EEE_FORCE_OFFSET		OFFSET_SHIFT	12	12	689
C	RTL8367C_PORT4_EEECFG_EEE_FORCE_MASK		MASK	0x1000	4096	690
C	RTL8367C_PORT4_EEECFG_EEE_100M_OFFSET		OFFSET_SHIFT	11	11	691
C	RTL8367C_PORT4_EEECFG_EEE_100M_MASK		MASK	0x800	2048	692
C	RTL8367C_PORT4_EEECFG_EEE_GIGA_500M_OFFSET		OFFSET_SHIFT	10	10	693
