Archive,Area,Scope,Class,FileKind,Chips/Keywords,SizeBytes,SizeKiB,Extension,Path
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,3902,3.81,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Beamforming.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,build/config,RTL8192FE,1424,1.39,Config.in,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Config.in
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,59968,58.56,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/EdcaTurboCheck.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,430,0.42,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/EdcaTurboCheck.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8188E, RTL8192FE",2641,2.58,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8188EPwrSeq.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8188E, RTL8192FE",12663,12.37,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8188EPwrSeq.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8192CD, RTL8192FE",304729,297.59,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8192CDMOutSrc.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8192FE, RTL8723B",2563,2.5,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8723BPwrSeq.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8192FE, RTL8723B",16709,16.32,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8723BPwrSeq.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8192FE, RTL8812",2503,2.44,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8812PwrSeq.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,"RTL8192FE, RTL8812",17875,17.46,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8812PwrSeq.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,2553,2.49,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8821APwrSeq.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,12083,11.8,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Hal8821APwrSeq.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,72219,70.53,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/HalDMOutSrc.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,4998,4.88,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/HalPwrSeqCmd.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,3416,3.34,.h,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/HalPwrSeqCmd.h
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,build/config,RTL8192FE,40942,39.98,Kconfig,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Kconfig
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,other,RTL8192FE,1456,1.42,[no ext],sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Kconfig-usb
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,build/config,RTL8192FE,42396,41.4,Makefile,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Makefile
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,other,RTL8192FE,22023,21.51,.build,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Makefile.build
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,other,RTL8192FE,7994,7.81,.ecos,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Makefile.ecos
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,other,RTL8192FE,40757,39.8,[no ext],sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/Makefile_nrs
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,source/header,RTL8192FE,17845,17.43,.c,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/RateAdaptive.c
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,other,"RTL8192E, RTL8192FE",2654,2.59,.h_8192EE,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Config/HalCfg.h_8192EE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,other,"RTL8192FE, RTL8881A",2654,2.59,.h_8881A,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Config/HalCfg.h_8881A
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",4666,4.56,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",4869,4.75,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192ES.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3047,2.98,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192ES_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",4869,4.75,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192EU.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3046,2.97,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3024,2.95,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extlna_dslpon_sky85201_11_2L.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3026,2.96,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extlna_dslpon_sky85201_11_4L.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3046,2.97,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extlna_type1.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3046,2.97,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extlna_type2.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3046,2.97,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extlna_type3.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3046,2.97,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_extpa.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",3046,2.97,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192E_hp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",4853,4.74,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/AGC_TAB_8192Emp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_def_high_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",83,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_def_low_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_def_normal_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_gen_high_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_gen_low_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_gen_normal_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",700,0.68,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_state_criteria_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_txop_high_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_txop_low_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,text/config data,"RTL8192E, RTL8192FE",84,0.08,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MACDM_txop_normal_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",1229,1.2,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MAC_REG_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",1125,1.1,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MAC_REG_8192Eb.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",1477,1.44,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/MAC_REG_8192Emp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",16540,16.15,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",17800,17.38,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192ES_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",17524,17.11,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192E_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",17661,17.25,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192E_extpa.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",17676,17.26,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192E_hp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",16451,16.07,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192Eb.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",17947,17.53,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_8192Emp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",14,0.01,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_MP_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",14,0.01,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_MP_8192Emp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",8736,8.53,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_PG_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",1293,1.26,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_PG_8192E_new.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",1293,1.26,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_PG_8192Emp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",1293,1.26,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/PHY_REG_PG_8192Emp_hp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",7671,7.49,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6867,6.71,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192ES.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6633,6.48,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192ES_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6867,6.71,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192EU.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6345,6.2,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192E_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6658,6.5,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192E_extpa.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6429,6.28,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192E_hp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",7626,7.45,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192Eb.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6922,6.76,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192Emp.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",6432,6.28,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioA_8192EmpA.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",5496,5.37,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioB_8192E.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",3750,3.66,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioB_8192ES.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",3553,3.47,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioB_8192ES_extlna.txt
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,rf/calibration data,"RTL8192E, RTL8192FE",3750,3.66,.txt,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/WlanHAL/Data/8192E/RadioB_8192EU.txt
